Entity Status,Name,Unique Entity ID,Expiration Date,NAICS Code,Address Line 1,Address Line 2,City,State/Province,Zip Code,Source
Active,"IDSI, LLC",WFGJPFT58PN4,8/27/24,334220,1803 MOUNT ROSE AVE BLDG B,,YORK,PA,17403,
Active,"PACATLANTIC, LLC",JNDNZBNL5K85,8/26/24,334290,1790 ARDEN LN,,BETHLEHEM,PA,18015,
Active,"E. A. FISCHIONE INSTRUMENTS, INC.",HBFFBGB81KW8,8/25/24,334516,9003 CORPORATE CIR,,EXPORT,PA,15632,
Active,RESTEK CORP,J5MNV36GNKX4,8/28/24,325120,110 BENNER CIR,,BELLEFONTE,PA,16823,
Active,"Ayamik Systems, Inc",WURBARMMGY87,8/15/24,334290,10 NACE DR,,HANOVER,PA,17331,
Active,MOSEBACH MANUFACTURING CO,EPGEDJENXKP5,8/29/24,332710,1417 MCLAUGHLIN RUN RD,,PITTSBURGH,PA,15241,
Active,MILLENNIUM CIRCUITS LTD,K3D6XBYL6BN1,8/29/24,334412,7703 DERRY ST,,HARRISBURG,PA,17111,
Active,M S JACOBS & ASSOCIATES INC,MZKNVW9UB1Q3,8/23/24,334513,810 NOBLESTOWN RD,,PITTSBURGH,PA,15205,
Active,GLUVBOX STUDIOS INC,H8E3CMVC3DL4,8/15/24,334118,125 LITTLE CONESTOGA RD,,CHESTER SPRINGS,PA,19425,
Active,CARLISLE INTERCONNECT TECHNOLOGIES INC,LMQSGJM2N5Y5,8/8/24,313110,206 JONES BLVD,,POTTSTOWN,PA,19464,
Active,PROGENY SYSTEMS LLC,MVVAKQUHTTQ6,8/15/24,332993,106 SIMKO BLVD STE 100,,CHARLEROI,PA,15022,
Active,HRM USA INC,LLVFDTSMNGJ9,8/9/24,311941,49 RICHARD RD,,WARMINSTER,PA,18974,
Active,CERTES NETWORKS INC,JXW6AKMD29M8,8/9/24,334111,300 CORPORATE CENTER DR,STE 140,CORAOPOLIS,PA,15108,
Active,DIADEM ENTERPRISES LLC,CJ1BH52UD2L8,8/4/24,334118,227 N NEWBERRY ST,,YORK,PA,17401,
Active,GREENLEAF CORPORATION,UG5ENKCLZPH6,8/14/24,333515,18695 GREENLEAF DR,,SAEGERTOWN,PA,16433,
Active,"COMPASS SYSTEMS, INC.",SD8KG9CCJQE7,8/14/24,334220,195 JARI DR STE 110,,JOHNSTOWN,PA,15904,
Active,METPLAS INC,NAUFUW36EHV5,8/9/24,326121,3 ACEE DR,,NATRONA HEIGHTS,PA,15065,
Active,"Reliability & Performance Technologies, LLC",CKHENMW6SYA5,8/14/24,238210,174 N MAIN ST UNIT C2,,DUBLIN,PA,18917,
Active,"COMMAND TECHNICAL SERVICES, INC.",CG5JXRQPLM54,8/7/24,332710,780 FALCON CIR STE 104,,WARMINSTER,PA,18974,
Active,KAMPI COMPONENTS CO INC,XX2WFHJEFB45,8/15/24,326122,88 CANAL RD,,FAIRLESS HILLS,PA,19030,
Active,BALLISTIC APPLICATIONS & MATERIALS INTERNATIONAL LLC,C15UHLJQ5HK3,8/16/24,237310,545 CHICORA RD,,BUTLER,PA,16001,
Active,AUTOMATION AIDS INC,G8YDEN8Z1583,8/16/24,323113,420 BABYLON RD,STE B,HORSHAM,PA,19044,
Active,"EDUCATION MANAGEMENT SOLUTIONS, LLC",S5LVSFGQR635,8/10/24,334111,436 CREAMERY WAY STE 300,,EXTON,PA,19341,
Active,LOWEN MARINE & INDUSTRIAL LLC,WVNAUU63TF15,8/10/24,333613,111 BARRETT RD,,WILLOW GROVE,PA,19090,
Inactive,STEVE MIZERAK SOLUTIONS LLC,L2SQLYLUMLY7,8/12/23,333997,3416 SHELTON AVE,,BETHLEHEM,PA,18020,
Active,AFC INDUSTRIES PA INC,GHDFS1F3FPK5,7/26/24,332510,230 S POPLAR ST,# 232,BERWICK,PA,18603,
Inactive,GPSA LLC,JS2QZ4JJH6S7,8/16/23,315210,1510 RICHMOND RD,,EASTON,PA,18040,
Inactive,MOBILE TECHNOLOGY GRAPHICS LLC,HB7GF8NJ2MB9,8/16/23,334310,3984 LOWER SAUCON RD,,HELLERTOWN,PA,18055,
Active,"VALLEY INSTRUMENT CO., INC.",XMEXKNG2XD85,8/10/24,334513,491 CLOVER MILL RD,,EXTON,PA,19341,
Active,5K TECHNOLOGIES LLC,ZKBGEX99AHE7,8/11/24,334290,1030 COX AVE,,WASHINGTON CROSSING,PA,18977,
Active,AURORA OPTICS INC,EX96MESK8X25,8/14/24,333992,7 E SKIPPACK PIKE,,AMBLER,PA,19002,
Active,GREEN DREAM INTERNATIONAL LLC,WLC9QL2G7LQ1,8/3/24,115112,32 W 8TH ST,STE 607,ERIE,PA,16501,
Active,"InnSight Technology, Inc",CRZENYPDF6K3,8/10/24,334516,100 S JACKSON AVE,,PITTSBURGH,PA,15202,
Active,VANTAGE CORPORATION,C182X9R8L164,8/14/24,236210,61 ARCH ST,STE 202,CARNEGIE,PA,15106,
Active,BRA VOR TOOL & DIE CO INC,F421HMFND7N4,8/2/24,331222,11189 MURRAY RD,,MEADVILLE,PA,16335,
Active,APTUS CONTROL SYSTEMS INC.,D4QPRHKMMVJ3,8/2/24,334513,332 E OAK ST,,PALMYRA,PA,17078,
Active,MAUELL CORP,YSRNEVBKUAP6,8/2/24,332999,31 OLD CABIN HOLLOW RD,,DILLSBURG,PA,17019,
Active,YANILEX SYSTEMS LLC,NNKEMAND13G8,9/11/24,334111,1203 GILHAM ST,,PHILADELPHIA,PA,19111,
Active,SINDRI MATERIALS CORP,PFR2LLRTPEH2,9/11/24,334413,1520 WOODLAND RD,,WEST CHESTER,PA,19382,
Active,"RiP USA, INC.",CN85GYPNRJR6,9/11/24,334512,101 KENNEDY RD,,CHARLEROI,PA,15022,
Inactive,AUTOCLEAR LLC,MA3VGGY5KND4,7/1/20,334511,35 W Pittsburgh St Ste 304,,Greensburg,PA,15601,
Active,GENERAL MANUFACTURING CO.,UP63HKKLM5Z6,9/11/24,331210,3249 INDUSTRIAL BLVD,,BETHEL PARK,PA,15102,
Inactive,ORLOTRONICS CORP,K9LDPL8JZBZ1,9/15/23,332510,401 E 4TH ST,,BRIDGEPORT,PA,19405,
Active,INVISALERT SOLUTIONS INC,MGWGLN7EMLJ5,8/21/24,334290,21 W WASHINGTON ST,,WEST CHESTER,PA,19380,
Active,NIELSEN-KELLERMAN CO,WCGMT6E7MQ89,8/21/24,333998,21 CREEK CIR,,BOOTHWYN,PA,19061,
Active,BDE LLC.,NMXUSYJGXVQ5,8/21/24,316210,3722 LEHIGH ST,STE 406,WHITEHALL,PA,18052,
Active,"Bender Electronics, Incorporated",F3U8H63PQY87,8/15/24,334515,420 EAGLEVIEW BLVD,,EXTON,PA,19341,
Active,CABLE NETWORK TECHNOLOGIES INC,PVLLKMZM7HL9,8/19/24,238210,45 TURKEY RIDGE RD,,EAST STROUDSBURG,PA,18302,
Active,"MICROTRAC, INC.",ZE94GY3M3N19,8/22/24,334516,3230 N SUSQUEHANNA TRL,,YORK,PA,17406,
Active,KV CONSULTING LLC,CN1SN5PMD785,8/27/24,334111,71 W WATER ST,,HUGHESVILLE,PA,17737,
Active,"E.F.E. Laboratories, Inc.",C34PFFAJ82Z4,8/22/24,334418,700 W PARK AVE,,PERKASIE,PA,18944,
Inactive,"Capsen Robotics, Inc.",CNPKME5G5L18,10/1/22,333249,5001 BAUM BLVD STE 730,,PITTSBURGH,PA,15213,
Active,ADDON SERVICES LLC,PT2MVA46PT64,8/27/24,221121,3425 SIMPSON FERRY RD,STE 201,CAMP HILL,PA,17011,
Active,ISM SERVICES INC,PQUKN5YUJX21,8/27/24,238390,103 W GEORGE ST,,CARMICHAELS,PA,15320,
Active,APANTEC LLC,SSRXQUFZWUV5,9/12/24,334519,805 W 5TH ST,STE 13,LANSDALE,PA,19446,
Active,HYDRO PHI SYSTEMS INC,LCCDEB44ZSQ3,9/12/24,334513,325 AIKEN RD,,NEW CASTLE,PA,16101,
Active,"MIRION TECHNOLOGIES (CANBERRA), INC.",JHWFZP5W48G2,9/12/24,334519,220 EXECUTIVE DR,STE 300,CRANBERRY TOWNSHIP,PA,16066,
Active,"Voyten Electric & Electronics, Inc.",JDQLBBNJZVM9,4/3/24,221122,173 Voyten Blvd,,Polk,PA,16342,
Active,FEDERAL RESOURCES CORPORATION,FZK7KZZJYNQ9,9/6/24,236220,440 W 8TH ST,,ERIE,PA,16502,
Active,KOCOL LLC,M81BAJ2JB7R7,9/6/24,311999,300 LIBERTY AVE,APT 511,PITTSBURGH,PA,15222,
Inactive,"Summit Government Group, LLC",TM6DJCNBSCF3,9/12/23,334111,225 BYERS RD,,CHESTER SPRINGS,PA,19425,
Active,CONCURRENT TECHNOLOGIES CORP,KNW6WWRKELJ3,9/9/24,332312,100 CTC DR,,JOHNSTOWN,PA,15904,
Active,TRILION QUALITY SYSTEMS LLC,VNFNJ6LNFLL3,9/7/24,334513,651 PARK AVE,,KING OF PRUSSIA,PA,19406,
Active,FSR CONSULTING LLC,ZZGWX398RJJ6,8/7/24,238210,618 S BROAD ST,STE 2,LANSDALE,PA,19446,
Inactive,BLOOM ENGINEERING CO INC,FZUFTN3SFAX7,6/26/19,332410,5460 HORNING RD,,PITTSBURGH,PA,15236,
Active,"HAVERFORD SYSTEMS, INC.",NDRRFE635MS3,8/9/24,238210,534 TRESTLE PL,,DOWNINGTOWN,PA,19335,
Active,IEH CORPORATION,R43SDNTXMM84,8/7/24,334417,200 CASCADE DRIVE,SUITE H,ALLENTOWN,PA,18109,
Active,PEAK METROLOGY LLC,K1SCA6UJSKA3,8/7/24,334513,610 EPSILON DRIVE,,PITTSBURGH,PA,15238,
Active,GRACE 3 TECHNOLOGIES LLC,E2RERFJST5K5,8/10/24,334220,2400 MARKET ST STE 238J,,PHILADELPHIA,PA,19103,
Active,"Amphenol Intercon Systems, Inc.",PT4BSKWDWMK5,10/14/23,334417,825 Old Trail Rd Ste A,,Etters,PA,17319,
Inactive,"AEI TECHNOLOGIES, INC ",MFR1DKUJWKY9,8/22/17,334510,300 WILLIAM PITT WAY ,,PITTSBURGH,PA,15238,
Active,1st Choice Financial Group LLC,GKPLM51399T5,11/8/23,332993,111 Irving Rd,,York,PA,17403,
Inactive,ZOG INC,YL81AALFMF63,8/23/23,238210,595 BETHLEHEM PIKE,STE 404,MONTGOMERYVILLE,PA,18936,
Active,HYGE INC,SM55W3248A11,12/1/23,334519,570 PINE FURNACE RD,,KITTANNING,PA,16201,
Active,APX ENCLOSURES INC,Y1MRU53KHBZ7,12/20/23,332322,9156 MOLLY PITCHER HWY,,GREENCASTLE,PA,17225,
Active,CHANT ENGINEERING CO INC,Y24LGAR6VGR5,5/15/24,332710,59 INDUSTRIAL DR,,DOYLESTOWN,PA,18901,
Active,ATR SERVICE INC,SQ12H91L1T13,3/5/24,334310,385 EMIG RD,STE A,YORK,PA,17406,
Active,POWER MODULES INC,H47GLS7TVUL4,5/18/24,221117,4613 W CHESTER PIKE,STE C,NEWTOWN SQUARE,PA,19073,
Active,NEUTRONICS INC,G926GWKD6NL3,8/21/24,334513,456 CREAMERY WAY,,EXTON,PA,19341,
Active,PRINCETON SCIENTIFIC CORP,R4JGVWACAKE3,8/20/24,334513,3201 HIGHFIELD DRIVE SUITE H,,BETHLEHEM,PA,18020,
Active,"POINT BREEZE COMMUNICATIONS, INC.",GESVV5UW2BX5,8/20/24,236220,1417 STATE ROUTE 118,,SWEET VALLEY,PA,18656,
Active,ALFA LAVAL INC,WSK3WRSGKAU1,8/3/24,332410,955 MEARNS RD,,WARMINSTER,PA,18974,
Active,"INRCORE, LLC",MML8KWRLCLA5,8/3/24,334416,311 SINCLAIR RD,,BRISTOL,PA,19007,
Active,MACHEREY-NAGEL INC.,PC8MUZ87JJ83,8/6/24,334516,924 MARCON BLVD,STE 102,ALLENTOWN,PA,18109,
Active,Swiss Jewel Company,GHV5MPJK8KK7,8/14/24,334419,555 E CITY AVE,STE 900,BALA CYNWYD,PA,19004,
Active,"L3 TECHNOLOGIES, INC.",FMNXG2RGM9Q5,12/12/23,333618,1515 Grundy's Ln,,Bristol,PA,19007,
Active,DAISY DATA DISPLAYS INC,N8DXG12KNKF6,8/22/24,334111,5031 RICHARD LANE,STE 103,MECHANICSBURG,PA,17055,
Active,CINTEOT INC.,C5JMCDPSCJU1,9/14/24,115310,77 N 3RD ST,STE 101,CHAMBERSBURG,PA,17201,
Active,VACUUM RESEARCH CORP,HN24M3C9JAN7,9/13/24,332911,100 CHAPEL HARBOR DR,STE 4,PITTSBURGH,PA,15238,
Active,FED CREW INC,GUSGKA22KH32,9/14/24,238210,32 JACOB WAY,,COLLEGEVILLE,PA,19426,
Active,ACCESS SECURITY CORP,EP4LSA9H18B6,9/17/24,334220,1025 THOMAS DR,,WARMINSTER,PA,18974,
Active,PROBITAS TECHNOLOGY INC,FQEWBUXXJNP9,9/17/24,236220,2745 N FRONT ST,,HARRISBURG,PA,17110,
Active,"Z-BAND TECHNOLOGIES, LLC",M4MYQ6CGMA83,9/4/24,334310,848 N HANOVER ST STE B,,CARLISLE,PA,17013,
Active,YORK LABORATORIES LLC,Y2NDNPMHJ3J4,9/12/24,334516,410 KINGS MILL RD,,YORK,PA,17401,
Active,EXYN TECHNOLOGIES INC,XH11KC9FK5K7,9/10/24,334111,2118 WASHINGTON AVE,,PHILADELPHIA,PA,19146,
Active,"BiaWear, Inc.",TGW6J39K4149,8/30/24,334220,1012 S 24TH ST APT A,,PHILADELPHIA,PA,19146,
